company_permalink,funding_round_permalink,funding_round_type,funding_round_code,funded_at,raised_amount_usd
/organization/22nd-century-group,/funding-round/5d93eacdb65988a49fd1b90a870d659b,venture,,28/12/2010,100000
/ORGANIZATION/22ND-CENTURY-GROUP,/funding-round/94bbaa2e98191239f534798721187dea,debt_financing,,23/08/2012,530000
/organization/22nd-century-group,/funding-round/cedc6b27425a338e08d5e24e1f96dbd1,venture,A,16/11/2012,2428500
/ORGANIZATION/22SEEDS,/funding-round/b4de43b6a16955f2b2b258dbd33f4967,seed,,15/10/2013,250000
/organization/2345-com,/funding-round/7ae83d39b7f844d2f2d226fbb9986c4d,venture,B,01/10/2010,
/ORGANIZATION/2345-COM,/funding-round/9a5a16b5331a6a2c6140696c46a6f54f,undisclosed,,01/05/2010,1610541
/organization/2359-media,/funding-round/e0621319f5f21243f31fe26692d1f7e1,venture,A,11/01/2011,615000
/ORGANIZATION/23ANDME,/funding-round/3473e317f5cfbba5af9ed92e2ba24940,venture,C,09/11/2010,22000000
/organization/23andme,/funding-round/75cc2bfe5037393cb801b3365c52ef79,venture,D,21/12/2012,57949900
/ORGANIZATION/23ANDME,/funding-round/97062e0d50c2955cbe40bf8220d87b08,venture,C,07/01/2011,9000000
/organization/23andme,/funding-round/a2bb053447c5c514a51786cd437e086b,post_ipo_equity,,02/11/2005,100000
/ORGANIZATION/23ANDME,/funding-round/b6e5e4c1f35c4a1b076e29e289771113,grant,,29/07/2014,1400000
/organization/23andme,/funding-round/c27c1b420dfb34677a6ba449524f1c88,venture,B,18/06/2009,12600000
/ORGANIZATION/23ANDME,/funding-round/cf66108828b7b22e45bbe02cf8a9fc50,venture,E,03/07/2015,115000000
/organization/23andme,/funding-round/f261366b4fbf1840ad71b20ea0d9c7ce,venture,A,03/10/2007,9000000
/ORGANIZATION/23PRESS,/funding-round/01e0ba8f61819fb20d1b722e0983659f,seed,,15/08/2011,50000
/organization/24-7-card,/funding-round/0c38194ff2035185c96155dfad18f3bd,venture,,21/12/2011,3452941
/ORGANIZATION/24-7-CARD,/funding-round/b28398ef32cb54558df7d678251f0e7d,venture,A,25/10/2010,
/organization/24-7-card,/funding-round/c2d5008bcb82fec57c310663b0979c31,venture,A,24/10/2011,
/ORGANIZATION/24-7-CUSTOMER,/funding-round/a5d49593d7ff28e71b7d50d7872f95cd,venture,,01/07/2003,
/organization/24-hour-pro-muscle-gym,/funding-round/5af77fb3e30fdfdcbeb465f6e6fe6204,equity_crowdfunding,,23/10/2014,
/ORGANIZATION/24-MEDIA-NETWORK,/funding-round/6c39fc5b5925f9cb1e35dcc26c9bc602,undisclosed,,01/09/2008,185451
/organization/24-media-network,/funding-round/f4e3c0bd7e3ce5186712f6e7d7b0d946,venture,,01/01/2009,1024250
/ORGANIZATION/24-QUAN,/funding-round/47b438e969ebaa281c937bdcddc4b732,angel,,01/05/2010,
/organization/24-quan,/funding-round/935de9e6d394702193e1578a356ec0e9,venture,A,01/11/2011,
/ORGANIZATION/247-LEARNING-PRIVATE,/funding-round/4cd5cd165bc869bc40705a9e4b626bee,venture,,06/11/2007,4000000
/organization/247-techies,/funding-round/6fecbecd928ca2850e9bc2c25028659c,seed,,05/11/2012,600000
/ORGANIZATION/248-SOLIDSTATE,/funding-round/df8ee988d55f7820c25368cdeaa4eb31,venture,B,23/07/2009,500000
/organization/24fab,/funding-round/e67f480303e9ad9aa4dffce1ea87a1b8,venture,,20/07/2015,
/ORGANIZATION/24FAB,/funding-round/f7667e10f2d6381f4886fdbde2dbcbfb,venture,,11/09/2014,
/organization/24fundraiser-com,/funding-round/5998c4ff023d51aab3f02a6673908452,seed,,01/05/2014,400000
/ORGANIZATION/24H00,/funding-round/0706afb19cd5617c6c3a8d5c1bfb1564,seed,,01/08/2006,
/organization/24i,/funding-round/512728f7091b4990a28e3a75a5b579d4,venture,,10/04/2015,2000000
/ORGANIZATION/24M-TECHNOLOGIES,/funding-round/34bf4b77712202892a39cac6740786c4,venture,A,16/08/2010,16000000
/organization/24me,/funding-round/435e6a1e70d6a73dc97b8d60030ac3f7,seed,,02/05/2014,
/ORGANIZATION/24MED-SP,/funding-round/346594127162a8229bd16903735b1c2b,private_equity,,01/01/2008,
/organization/24pagebooks,/funding-round/22f155f76945785c263f3de2b88ab43e,seed,,24/05/2011,50000
/ORGANIZATION/24SYMBOLS,/funding-round/4ce16a5c9e9da1bd73f5fdaadfc4d52b,seed,,20/10/2010,347354
/organization/24symbols,/funding-round/54b6d3546863d1dbb4590c3bd0005dd1,seed,,15/05/2013,2588852
/ORGANIZATION/24SYMBOLS,/funding-round/c1fe60d36b4c0db378cad8ff95963a75,seed,,01/02/2012,6563
/organization/24tidy,/funding-round/320ed931315604540690e5333375225b,venture,A,14/07/2014,1692088
/ORGANIZATION/24TIDY,/funding-round/7cd8f190c78d50398dc4f055e90d1388,angel,,27/12/2013,164473
/organization/250ok,/funding-round/48ec7846d8047f86848c7f472de946c5,angel,,01/03/2014,100000
/ORGANIZATION/250OK,/funding-round/7633ab9e95c3783c2836af173614ff0a,seed,,01/09/2012,200000
/organization/25eight,/funding-round/354fd5ac4d6ed663bf4fd123395b608a,seed,,26/01/2010,25000
/ORGANIZATION/265-NETWORK,/funding-round/bbb250159ba5ffeef80fd456a053d4b5,venture,,01/12/2004,2000000
/organization/27-bards,/funding-round/200b89f6f8678f58132435770d4c1a90,seed,,06/11/2012,
/ORGANIZATION/27-PERRY,/funding-round/1416deb52b046cb620d13526502563bb,seed,,17/05/2012,118000
/organization/280-north,/funding-round/2716f89340d144543b453ae798f18eb0,angel,,01/03/2008,250000
/ORGANIZATION/280-NORTH,/funding-round/4433764c0e634139c2d831a2ba13a158,seed,,01/01/2008,
/organization/28msec,/funding-round/ce3a68e4a52892784f1ad085e5d7035a,venture,,28/10/2013,5844811
/ORGANIZATION/29WEST,/funding-round/d0e46e41cc809f8bda4c8357b9577635,undisclosed,,15/03/2007,
/organization/2adpro-media-solutions,/funding-round/05bf27a47e68186255a2aaa7a63ced12,venture,A,31/03/2008,
/ORGANIZATION/2B-ANGELS,/funding-round/2d2dd695762cdfecfeff328b4c91a05c,seed,,01/11/2013,
/organization/2c2p,/funding-round/3fce54b03edf36d1a5002b288be8fdeb,venture,B,28/01/2014,2000000
/ORGANIZATION/2C2P,/funding-round/f3c7d2be5057f783a588d1598c06e4a5,venture,A,01/01/2011,1000000
/organization/2c2p,/funding-round/fc41599e5ce6654db9217e05e933e5a4,venture,C,27/04/2015,7000000
/ORGANIZATION/2CAN,/funding-round/428bbe0a69f0568d8b064a31b6faff65,venture,,18/11/2015,1300000
/organization/2can,/funding-round/49a485a95b8b1b324c5c5ef0b86eb312,venture,B,31/03/2014,5000000
/ORGANIZATION/2CAN,/funding-round/d6a653a709c76f31ce34ecbf159fd0ca,venture,A,01/09/2012,2000000
/organization/2catalyze,/funding-round/d26e31e33cf217e2ed888eafc54febaf,venture,,25/08/2010,6785876
/ORGANIZATION/2CHECKOUT-COM,/funding-round/15cfcf87377ea0f73406fccb739fa0c5,debt_financing,,15/09/2015,12000000
/organization/2checkout-com,/funding-round/d7ec92625f17f1c7c4163ac30e8f6da3,venture,A,16/07/2014,60000000
/ORGANIZATION/2CODE-ONLINE,/funding-round/96152349ab3218d7c6f2d539d5faa225,seed,,01/01/2008,
/organization/2crisk,/funding-round/499901b531f13782e9a8c405c81731bd,grant,,01/04/2010,230000
/ORGANIZATION/2CRISK,/funding-round/7e6841023e50c49deb3d4d3562386962,grant,,10/10/2012,153000
/organization/2d2c,/funding-round/664b53d22b27a8a8f0da22232bf4c071,venture,,21/01/2010,1000000
/ORGANIZATION/2D2C,/funding-round/99e509a768ed63c28023d81336959a8a,venture,,18/01/2011,1500000
/organization/2d2c,/funding-round/bb637fa8817ba25ed0a2f4bfe2bb265f,debt_financing,,07/04/2009,441000
/ORGANIZATION/2DEGREESMOBILE,/funding-round/e284edc8300a81f9aa9d0f59b650d74e,debt_financing,,18/06/2013,165000000
/organization/2dheat,/funding-round/555c226a44a28ca514634450e74e3924,angel,,24/10/2014,157000
/ORGANIZATION/2DHEAT,/funding-round/a7c2474ff586c636c857b2da8ac964d9,grant,,24/10/2014,64226
/organization/2dheat,/funding-round/b1308b31d7a416eb1200b9bb42c9a08f,private_equity,,24/10/2014,200708
/ORGANIZATION/2DHEAT,/funding-round/c62ddc12e22867d4302c2b3c1a2eac14,angel,,24/10/2014,52183
/organization/2duche,/funding-round/910497792674d727ed951972dcb9fc58,undisclosed,,01/08/2010,
/ORGANIZATION/2DUCHE,/funding-round/c4dc6a5b1d3124ab1ee3d234889f5bd1,undisclosed,,01/06/2006,
/organization/2go-software-solutions,/funding-round/13bc9cf6f8aeb0d318462b611e97f566,angel,,09/04/2010,275000
/ORGANIZATION/2HEURESAVANT,/funding-round/bc82dd3a0a22e679428c31505f140567,seed,,01/07/2010,33457
/organization/2houses,/funding-round/2a4ac36d200664c417199d2c3392d4e0,seed,,08/08/2011,106626
/ORGANIZATION/2HOUSES,/funding-round/f139ed46e2a848b181354542b71c8ff4,venture,A,09/11/2012,860102
/organization/2lemetry,/funding-round/fe04a765d360501d4bde70db05c3bd58,venture,,09/01/2015,4000000
/ORGANIZATION/2MEE,/funding-round/639d537f7ef2543587d05ce7e1f1b0c5,undisclosed,,16/04/2015,100000
/organization/2morrow-mobile,/funding-round/8afba8600a6515a2a01bf978a884985b,grant,,15/05/2014,250000
/ORGANIZATION/2MORROW-MOBILE,/funding-round/ef3b88930a3f75a41e1d42f9e1599958,debt_financing,,16/03/2015,50000
/organization/2nd-chance-solutions,/funding-round/98955714aeb8cc9546920c7040e72662,equity_crowdfunding,,11/01/2015,0
/ORGANIZATION/2ND-SCREEN-GAMES,/funding-round/78ce782530236092429784b236af3833,seed,,01/12/2012,
/organization/2nd-story-software-inc,/funding-round/c7647b519b16454c1abe9f310ea2a34c,private_equity,,30/03/2005,85000000
/ORGANIZATION/2ND-WATCH,/funding-round/08108acd1a58480a1331ee7d4bc9abda,venture,C,14/10/2014,10000000
/organization/2nd-watch,/funding-round/6896177b78d57e903be44fd6a199f88b,venture,,06/12/2011,490000
/ORGANIZATION/2ND-WATCH,/funding-round/b0bd8df1dca510e1003ecb2e1e46b6df,venture,C,05/11/2013,23000000
/organization/2nd-watch,/funding-round/da2b4290f72fc0f7b51fec39904ecced,venture,,27/12/2012,4154420
/ORGANIZATION/2NDNATURE,/funding-round/0306e729a644cd1f094dddac98374d81,seed,,31/03/2013,20000
/organization/2nite2nite-net,/funding-round/d0dee10fa9907304c0f8f8771aa1c049,equity_crowdfunding,,13/09/2014,6000
/ORGANIZATION/2PM-TECHNOLOGIES,/funding-round/691871caa9bed667c9a4eb65271a4a6d,venture,B,01/11/2002,3167062
/organization/2redbeans,/funding-round/ed719ecfd7240b23c3f4650aee650fa6,seed,,15/10/2014,2300000
/ORGANIZATION/2SMS,/funding-round/b3766ce0321c9e1111df987d4500cafd,venture,,01/11/2007,939000
/organization/2theloo,/funding-round/6500ebef24ea62b4962b111f04a8e3e2,private_equity,,10/07/2013,
/ORGANIZATION/2THREADS,/funding-round/6da1098e8c5703abb6d909b0458e20da,seed,,01/08/2007,100000
/organization/2threads,/funding-round/efb5d1c9224f378bfe33faf65930a4b4,angel,,01/06/2008,200000
/ORGANIZATION/2U,/funding-round/27a95d0c30dc3973c48cbd363df0a900,venture,D,21/10/2013,5100000
/organization/2u,/funding-round/53b88f7edacc3c8221de9c2ab3a7c789,venture,D,02/04/2012,26000000
/ORGANIZATION/2U,/funding-round/54874a891ac80a0a6b87e6a8eaf79fe8,venture,A,21/06/2009,10000000
/organization/2u,/funding-round/648453c615b740e1b0902dca6e15a2e9,seed,,25/03/2009,2275000
/ORGANIZATION/2U,/funding-round/93c57a56aac42f6e1dcdbff6f36d0c4d,venture,C,10/03/2011,32500000
/organization/2u,/funding-round/c5e9e5fe0a41f0a5a778f9b7ac01def6,venture,B,05/02/2010,20000000
/ORGANIZATION/2VANCOUVER,/funding-round/d314bb9f520adb4d8dba47ebcc2f8706,venture,,01/06/2011,80000
/organization/2web-technologies,/funding-round/79717b731ec29c98a7815661262af68d,angel,,01/12/2001,
/ORGANIZATION/2WIN-SOLUTIONS,/funding-round/ddc54b3aab06d1c37d78cd8b0290b77e,seed,,01/01/2008,
/organization/2wire,/funding-round/16857e997efce4b47f8a40275d345ab5,venture,B,01/11/1999,20000000
/ORGANIZATION/2WIRE,/funding-round/185ee921517111d9e5b70cc618db87bc,venture,G,12/05/2003,
/organization/2wire,/funding-round/4b0d19ec6f2a276d13894803ccdaec52,venture,E,15/11/2002,27500000
/ORGANIZATION/2WIRE,/funding-round/a1a2042501d56b3281f85f95b535197b,venture,C,01/04/2000,53500000
/organization/2wire,/funding-round/ebe4c4b145556217e91cbbba375f07ad,venture,D,24/10/2001,61000000
/ORGANIZATION/3-DAY-BLINDS,/funding-round/0707893f679c3cc1440a76c4b7922abc,undisclosed,,13/03/1998,
/organization/3-four-5-group,/funding-round/148321f3beace9e25a20b7b496c37bad,equity_crowdfunding,,21/10/2013,
/ORGANIZATION/3-KINDS-OF-ICE,/funding-round/2c1d62f2ecca5c0eea1611c90391fa29,seed,,10/01/2015,
/organization/3-minute,/funding-round/3d0e23fae7d2b631dec34a053270ca36,venture,,12/02/2015,
/ORGANIZATION/3-V-BIOSCIENCES,/funding-round/00dbbc0ec042d30a1ffd62e84c083812,venture,C,21/06/2013,20000000
/organization/3-v-biosciences,/funding-round/069e2f1ded2f499d232c3d7ec762c0e2,venture,,17/03/2015,14278567
/ORGANIZATION/3-V-BIOSCIENCES,/funding-round/3c34e0d1fbc598a8fb5225b004559081,venture,,05/01/2012,20000000
/organization/3-v-biosciences,/funding-round/46d6b237a6ec43e6c1682e15861e3d4b,venture,,01/10/2012,8089000
/ORGANIZATION/3-V-BIOSCIENCES,/funding-round/bf5cd3f9ff0e65fbfba24e731e56981c,venture,B,10/07/2009,30000000
/organization/3-v-biosciences,/funding-round/d3e379e2461df51b66a75a4c732b3d06,venture,D,30/12/2014,28500000
/ORGANIZATION/3-V-BIOSCIENCES,/funding-round/e4061ffff8109f50ccec406a3a56d7e5,venture,A,22/05/2007,7610000
/organization/30-second-showcase,/funding-round/ce246945d59f3a7b2a1d29b45cdef6d1,seed,,20/05/2013,25000
/ORGANIZATION/303-LUXURY-CAR-SERVICE,/funding-round/bb5bec510b8ed9e6bfd3281948f012cc,debt_financing,,25/10/2013,
/organization/30secondstofly-claire,/funding-round/bae8338ab643cb209e7e46c54cc8ce03,undisclosed,,30/09/2015,
/ORGANIZATION/312-CAPITAL,/funding-round/484f81f4ee480d2ecd6cbf7965b7b7fe,equity_crowdfunding,,16/09/2014,500000
/organization/31dover,/funding-round/b95cb5a74632e596e19a845e405ef14b,venture,B,01/03/2014,2274716
/ORGANIZATION/321LEND-INC,/funding-round/45e6c618c266995469f5c45adec41ed7,seed,,16/02/2015,
/organization/3225-films,/funding-round/4654826ffc59fc0af5e7f83f4170bc96,equity_crowdfunding,,13/08/2010,
/ORGANIZATION/33ACROSS,/funding-round/5ef14023a2de6575c04d4da93408e463,seed,,13/03/2009,750000
/organization/33across,/funding-round/8297b86d6bbaa272bd3d610b3dcab1ea,venture,,06/02/2009,1520000
/ORGANIZATION/33ACROSS,/funding-round/a45d977b48cb54216eb705d59b24ca19,venture,C,19/07/2012,13100000
/organization/33across,/funding-round/b190c1e0c5452d2e34bf40fda896943c,venture,A,22/04/2010,1284560
/ORGANIZATION/33ACROSS,/funding-round/bfc2233768b7c79ed58ad7561423e555,venture,B,05/01/2011,9000000
/organization/33coupons,/funding-round/fc7f4eba112e0df25e9a56b037657820,angel,,06/07/2015,20000
/ORGANIZATION/360CITIES,/funding-round/1c8f041c3a7d7cc505ab7c737172ecba,angel,,01/12/2007,
/organization/360commerce,/funding-round/032f716179ad6f6a90559f2e6677cb0b,venture,B,01/01/2001,3000000
/ORGANIZATION/360COMMERCE,/funding-round/1c51042e815e96ed2653ae9ced99dfc4,venture,C,29/10/2003,12000000
/organization/360fly-inc,/funding-round/a95ea3795bc26fd459a4e5a5d01fef31,venture,B,11/08/2014,17800000
/ORGANIZATION/360GUANXI,/funding-round/15f5122e3e90ad7e86f8b4433bb1b8ee,venture,,01/06/2009,5000000
/organization/360imaging,/funding-round/377bc55dd81d65b0c8ee9a903b63e6b4,venture,A,01/01/2013,500000
/ORGANIZATION/360IMAGING,/funding-round/e20a4aa42361d9a4eb0d84f50dcc79bc,venture,A,01/11/2011,500000
/organization/360incentives-com,/funding-round/8712b14c58f7066491d136673931ed3e,venture,,15/01/2013,7650000
/ORGANIZATION/360LEARNING,/funding-round/dfd69e7f2e9f9f01e1b42dbfd5929ba7,seed,,30/09/2013,1543920
/organization/360quan,/funding-round/67f5b12f4676395df03f32378bcfebae,venture,B,05/12/2007,10000000
/ORGANIZATION/360QUAN,/funding-round/97d556581f9645328053142de8fa394d,venture,C,01/07/2008,8000000
/organization/360quan,/funding-round/e44a57bae2788e5ac86c81f9e6d2b256,venture,A,08/02/2006,5000000
/ORGANIZATION/360SHOP,/funding-round/95cd63feb7c2a767abb5f2cfd1ff15c2,venture,A,01/03/2013,1623640
/organization/360t,/funding-round/7de73dcbf958c303fa97f04cd8101dfe,undisclosed,,16/02/2012,
/ORGANIZATION/365-DATA-CENTERS,/funding-round/a3292a7fa711aea10fcaa3f86c20fcce,venture,B,10/09/2014,16000000
/organization/365-docobites,/funding-round/531f58d2e5eabcb384bd9a86c84e791b,undisclosed,,31/03/2014,
/ORGANIZATION/365-GOOD-TEACHER,/funding-round/e09ad2a558a0fa502a45ae5986297f0d,undisclosed,,01/04/2014,
/organization/365-retail-markets,/funding-round/08f9c22db9df0d8456ecb0a254584d1a,venture,,29/05/2015,
/ORGANIZATION/365-RETAIL-MARKETS,/funding-round/a14ef6da0bb77a934cf462a0ae8265a3,debt_financing,,01/04/2013,
/organization/365-retail-markets,/funding-round/efbe2c9d0d4c4f3a9c22b416b3d805ac,venture,A,31/12/2013,
/ORGANIZATION/365LOOKS,/funding-round/08ed4ba2857815f69639a6e746bdde1b,grant,,01/07/2012,252692
/organization/365looks,/funding-round/0bc1a894919d0a5a6ef7aa9b9aafa1ff,grant,,01/09/2012,125557
/ORGANIZATION/365LOOKS,/funding-round/465afffbce6402a3fc84b9ffa438dfca,seed,,01/12/2011,54096
/organization/365looks,/funding-round/a29f43953e0de667fce887435a2c71fc,venture,,01/07/2012,176884
/ORGANIZATION/365SCORES,/funding-round/48212f931f542fdef78810bc87aef086,venture,B,29/09/2014,5500000
/organization/365scores,/funding-round/493f78ea0ca33cfac48a57b2351b154b,venture,A,28/01/2013,1200000
/ORGANIZATION/365WEBCALL,/funding-round/4b6285d8e3c3c5732912c146cbf40fc9,venture,A,01/03/2004,
/organization/36kr,/funding-round/5cb773d6450904c837e83c07d0192796,venture,A,01/07/2012,1573976
/ORGANIZATION/36KR,/funding-round/9282dbf72ef2cc932556e99888916f2f,angel,,01/04/2011,
/organization/36kr,/funding-round/e27661055554c1ca2741c507c87f4f3e,venture,D,15/10/2015,
/ORGANIZATION/37COINS,/funding-round/35788ff148fef945556f8d4ad10ff9b7,seed,,01/06/2014,500000
/organization/37coins,/funding-round/3fdf687b7f1c8db8d077566447c767db,seed,,15/03/2014,25000
/ORGANIZATION/37MHEALTH,/funding-round/96656fad274dc5522001520407f9d369,angel,,01/03/2014,1629549
/organization/37signals,/funding-round/b6ded1ab574a168a3228ccdc186d7a69,venture,A,01/07/2006,
/ORGANIZATION/38-ZEROS,/funding-round/d59b46682e47e89673c218a36f290b81,venture,,11/03/2015,800000
/organization/382-communications,/funding-round/e75973421d58928bc60dc9a8b1dc9427,debt_financing,,13/01/2012,1600000
/ORGANIZATION/39-HEALTH,/funding-round/3a01b12fea47d3794d635f75b74bcfee,venture,,01/03/2006,3750000
/organization/39-health,/funding-round/de478e7e431fefeb44d238dfaaf00185,undisclosed,,01/03/2007,
/ORGANIZATION/3BAYSOVER,/funding-round/8321dcb6834cf9ee6aaac4834907d015,seed,,01/08/2011,375000
/organization/3baysover,/funding-round/ad097d5b08dfaf9b9e70d2c8036fd11b,angel,,10/07/2014,1344583
/ORGANIZATION/3C-INTERACTIVE,/funding-round/081d188332f791efaf21d5f24e3cb91e,debt_financing,,01/03/2011,6000000
/organization/3c-plus,/funding-round/e8e5e121d4844d90993cc6a46de297fd,seed,,10/01/2013,75000
/ORGANIZATION/3CI,/funding-round/809d1f79a9efdce0672fda1f5acf9f45,grant,,01/01/2011,133620
/organization/3claps-the-fastest-baby-fashion,/funding-round/5e4688f8245237e3e2c12bdf20aec85d,angel,,01/07/2015,35000
/ORGANIZATION/3CLICKEMR-CORPORATION,/funding-round/34dc67067884dfc0623f0e6d7b61ea03,seed,,23/06/2010,250000
/organization/3clickemr-corporation,/funding-round/90c5205ca6394073c12a4d4c314c9197,angel,,01/06/2011,250000
/ORGANIZATION/3CLOGIC,/funding-round/736e3a37cbf3ba0a261f2211b909fd6f,convertible_note,,14/01/2013,1540000
/organization/3clogic,/funding-round/9a15d3f79b006fa14c7c379c5f3cf781,venture,,18/12/2014,2222190
/ORGANIZATION/3CLOGIC,/funding-round/d98db484b783695187e81e1208871249,venture,B,04/03/2014,4200000
/organization/3clogic,/funding-round/ebec8536817c7249c8ee3ddeedb446fd,venture,,07/07/2015,1349000
/ORGANIZATION/3CROWD-TECHNOLOGIES,/funding-round/3e9ba3f5335289df1fec949b03476dcf,undisclosed,,22/12/2009,
/organization/3crowd-technologies,/funding-round/7e23cf22ef559e7661b14b6a3edf6ea3,venture,A,13/04/2010,6620000
/ORGANIZATION/3CROWD-TECHNOLOGIES,/funding-round/89b2522af396c016c6a5fc148ef7294f,venture,,01/07/2012,669000
/organization/3d-4u,/funding-round/9c19884ec6bdaa0cf22d778bd036e903,debt_financing,,14/10/2014,750000
/ORGANIZATION/3D-BIOMATRIX,/funding-round/538774108667e3020f0a52a05873b8c1,seed,,05/02/2013,1465000
/organization/3d-biomatrix,/funding-round/c0e578a5907ed78c3bdefbad4c12169e,venture,,05/10/2009,
/ORGANIZATION/3D-BY-FLOW,/funding-round/6a2a99301e3a10b14cf7eabdd4452eb6,seed,,30/06/2015,16674
/organization/3d-control-systems,/funding-round/e0d907b363eab798decb1ba235a0c8ac,seed,,10/11/2013,
/ORGANIZATION/3D-DATA,/funding-round/088e6aeea4e579ab730334a4ac078615,venture,,19/02/2015,250000
/organization/3d-data,/funding-round/8563e80927127201030560e1cfe7e70e,debt_financing,,02/06/2014,250000
/ORGANIZATION/3D-EYE-SOLUTIONS,/funding-round/1dba01ed899110c0bbf5cbb8be2ec2b0,venture,,11/08/2008,170000
/organization/3d-eye-solutions,/funding-round/e8dc1a84754ccd42fe3147447ce1cbb9,venture,,06/04/2010,210000
/ORGANIZATION/3D-FORMS,/funding-round/8c5b6e23472d2b157cf764ba926006a0,undisclosed,,16/09/2013,
/organization/3d-future-vision-ii,/funding-round/79eadc501dcd0761bcac230794346941,venture,,21/03/2013,124000
/ORGANIZATION/3D-FUTURE-VISION-II,/funding-round/85439241cb273374d2c5cc2d0d74889f,venture,,22/06/2011,379000
/organization/3d-heights,/funding-round/6080148f3e4faf30a9c3c85f0bcda099,debt_financing,,14/01/2015,350000
/ORGANIZATION/3D-HUBS,/funding-round/ed71b6ed2af2d90fb61aa7b210b3b90a,venture,A,02/09/2014,4500000
/organization/3d-hubs,/funding-round/fdab9b38225c88bd0fd24b7496d00600,seed,,27/08/2013,
